Customer_Loyalty_ID,Gender,Geographic_Region,Loyalty_Status,Neigborhood_Cluster-55_Level,Neighborhood_Cluster-7_Level,Television_Region,Affluence_Grade,Age,Loyalty_Card_Tenure,Organics_Purchase_Indicator,Total_Spend
21306273,F,North,Platinum,44,E,N East,7,78,3,0,2067829
21315485,F,North,Silver,20,C,N East,11,,5,0,1000
21335303,M,North,Tin,32,D,N West,6,59,4,0,1
21339309,F,South East,Tin,27,D,London,13,48,8,1,1
21342709,U,South East,Tin,52,F,London,11,32,5,1,1
21343691,M,Midlands,Silver,45,E,East,8,30,5,0,280794
21350035,F,South East,Silver,28,D,S & S East,2,62,1,1,5000
21352429,,North,Silver,22,C,N West,9,54,3,0,4000
21360650,U,,Silver,52,F,,7,54,11,0,1000
21365911,M,North,Silver,55,U,N West,4,52,10,0,1600
21372055,M,Scottish,Gold,17,C,C Scotland,8,42,5,0,16000
21373647,F,,Tin,46,F,,,37,8,1,1
21380171,U,Midlands,Tin,51,F,East,7,41,14,0,1
21383715,M,Midlands,Silver,8,B,Midlands,7,,7,0,2000
21386005,M,Midlands,Tin,28,D,East,2,49,8,0,1
21393206,F,South East,Silver,10,B,London,7,63,1,0,100
21394083,,Midlands,Silver,53,F,Midlands,7,33,11,0,300
21414181,F,Midlands,Gold,49,F,Midlands,8,,6,0,955094
21416850,F,North,Silver,19,C,N West,4,54,9,0,1500
21418675,,Midlands,Tin,50,F,Midlands,13,34,5,0,1
21421412,F,Midlands,Silver,28,D,Midlands,12,74,8,0,3000
21422486,M,Midlands,Silver,12,B,Midlands,14,76,1,0,840
21425558,,South East,Tin,25,C,London,6,58,4,0,1
21430748,M,Midlands,Gold,52,F,Wales & West,5,66,17,0,6000
21435111,F,South East,Gold,15,B,S & S East,7,55,8,0,12900
21444633,M,South East,Tin,34,D,S & S East,6,53,5,0,1
21452113,F,Midlands,Gold,37,E,Midlands,14,69,7,1,610532
21460175,F,North,Tin,10,B,N West,8,42,8,0,1
21490066,F,Midlands,Silver,47,F,East,13,21,2,1,1000
21508089,F,South East,Tin,4,A,London,13,58,6,1,1
21513104,,,Silver,28,D,,13,56,6,1,1300
21522944,F,South East,Silver,10,B,London,9,35,1,1,2000
21527741,M,South East,Silver,19,C,S & S East,13,56,6,0,250
21532176,M,Midlands,Tin,33,D,East,12,54,5,0,1
21538999,F,South East,Silver,34,D,S & S East,6,48,9,0,48002
21540985,U,South East,Tin,28,D,S & S East,5,59,5,0,1
21545367,U,South East,Tin,33,D,S & S East,13,57,8,0,1
21563306,F,Midlands,Gold,44,E,Wales & West,11,66,4,1,9600
21582653,F,North,Silver,32,D,Yorkshire,7,35,7,1,3000
21592446,U,Midlands,Gold,37,E,Wales & West,14,61,9,0,1105041
21598274,U,North,Tin,32,D,N East,7,62,4,0,1
21605017,F,Midlands,Gold,8,B,Midlands,7,74,8,0,1088425
21620512,M,Midlands,Silver,19,C,Wales & West,9,54,2,0,400
21625549,M,North,Silver,52,F,N West,31,35,8,1,300
21631441,U,South East,Gold,54,F,S & S East,3,45,8,0,8200
21640866,F,Midlands,Gold,19,C,Wales & West,12,62,4,0,605334
21657386,,Midlands,Tin,25,C,East,10,,5,1,1
21663041,M,Scottish,Gold,19,C,N Scot,5,,2,0,6000
21672342,M,Midlands,Silver,47,F,Wales & West,6,38,1,1,1100
21685118,M,South East,Gold,19,C,S & S East,8,47,6,1,610764
21688230,F,South East,Gold,8,B,London,8,69,1,0,6000
21700516,,Midlands,Tin,44,E,Midlands,6,38,5,0,1
21714665,U,South East,Silver,4,A,London,10,54,8,0,3000
21719837,M,Scottish,Silver,1,A,N Scot,10,54,3,0,3000
21730628,,North,Silver,38,E,N East,10,68,8,1,1600
21739420,F,Midlands,Silver,52,F,East,15,37,2,1,5000
21747415,F,South East,Silver,44,E,London,8,53,5,0,2000
21759952,U,South East,Silver,44,E,London,4,50,3,0,3000
21770832,M,Midlands,Gold,37,E,Midlands,,72,14,0,1006538
21779899,M,North,Gold,51,F,Yorkshire,7,61,2,0,6000
21781222,U,South East,Tin,17,C,London,9,49,5,0,1
21781265,F,South East,Gold,2,A,S & S East,7,58,9,0,6000
21784698,,South East,Silver,14,B,London,8,44,4,0,3185
21802084,U,South East,Silver,10,B,London,9,70,8,1,101755
21802394,,Midlands,Silver,53,F,Wales & West,9,49,2,0,3000
21805229,,South West,Silver,27,D,S West,5,75,13,0,500
21805873,F,North,Silver,18,C,Yorkshire,5,56,12,0,221296
21828083,F,Midlands,Gold,2,A,Midlands,9,77,8,0,1205335
21833850,F,South East,Silver,34,D,London,24,39,5,1,420
21843546,M,,Tin,19,C,,11,47,8,0,1
21851352,F,South East,Silver,9,B,London,11,65,15,0,3000
21851492,F,North,Gold,11,B,N West,6,70,4,0,10000
21861471,F,Midlands,Gold,49,F,Midlands,12,47,2,0,6000
21874301,M,North,Silver,37,E,N West,14,60,2,0,4000
21890293,,South East,Gold,24,C,London,3,51,2,0,6000
21896100,F,Scottish,Gold,2,A,C Scotland,6,71,12,0,9000
21899177,M,South East,Gold,23,C,S & S East,11,74,8,0,9000
21903921,F,South West,Gold,23,C,S West,2,44,3,0,9000
21913889,F,Midlands,Silver,51,F,Wales & West,9,59,5,0,1500
21918406,F,Midlands,Silver,25,C,Wales & West,8,63,6,0,3000
21942536,,South East,Silver,49,F,S & S East,11,36,1,1,1500
21942927,F,Midlands,Tin,,,Ulster,5,44,4,0,1
21948127,F,Midlands,Tin,53,F,Wales & West,16,42,4,1,1
21949549,F,South East,Tin,33,D,London,5,62,8,0,1
21952566,M,South East,Silver,9,B,London,6,52,5,0,3000
21961786,,South West,Silver,8,B,S West,11,48,9,0,50001
21971722,F,Scottish,Silver,51,F,Border,6,46,8,0,900
21977836,M,South East,Tin,55,U,London,6,57,,0,1
21983313,,Scottish,Silver,48,F,C Scotland,8,60,2,0,150
22002995,F,North,Tin,30,D,Yorkshire,8,,9,0,1
22016244,M,North,Silver,14,B,N West,9,65,3,0,3000
22021264,F,Midlands,Silver,38,E,East,7,49,1,0,3000
22025227,F,South East,Tin,34,D,London,14,38,8,1,1
22030069,F,Midlands,Silver,4,A,Midlands,14,29,5,1,2000
22031650,,,Silver,53,F,,10,19,1,0,1500
22045759,U,,Silver,52,F,,10,52,3,0,84487
22047077,F,Midlands,Silver,53,F,Midlands,9,53,4,0,405334
22050914,M,North,Tin,19,C,N East,11,44,5,0,1
22053190,F,South East,Silver,16,C,London,14,57,2,0,3000
22065733,F,South East,Silver,21,C,London,5,45,14,0,3000
22074953,F,South East,Gold,6,B,S & S East,9,63,14,1,15000
22091173,U,Midlands,Silver,52,F,Midlands,9,67,5,0,2000
22103392,M,South East,Tin,12,B,London,14,36,8,1,1
22105352,,South East,Gold,44,E,London,5,,8,0,1091971
22106189,M,North,Tin,17,C,N East,9,44,10,0,1
22108998,F,Midlands,Silver,,,Ulster,14,31,4,1,1300
22126600,F,Midlands,Silver,44,E,Midlands,10,30,3,1,3360
22130578,F,Midlands,Silver,51,F,East,9,63,12,0,1250
22131825,F,South East,Tin,27,D,S & S East,11,47,8,0,1
22132937,M,Scottish,Silver,34,D,N Scot,11,77,12,0,3000
22135340,M,South East,Tin,35,D,London,6,58,7,0,1
22136150,F,Midlands,Silver,51,F,East,10,40,1,0,2500
22145982,F,Midlands,Silver,50,F,East,6,51,8,0,3700
22146970,F,North,Tin,27,D,N West,5,39,5,1,1
22150072,F,Midlands,Gold,38,E,Midlands,13,41,1,1,6000
22156143,F,Midlands,Gold,,,Ulster,8,41,8,0,5700
22161279,M,South East,Gold,41,E,S & S East,11,75,5,0,10000
22167102,,Midlands,Gold,27,D,Midlands,11,67,21,0,6000
22173455,F,Midlands,Gold,35,D,Wales & West,10,38,2,1,9000
22178414,,North,Platinum,16,C,N West,6,67,3,0,2060838
22185380,M,South East,Gold,4,A,London,12,54,1,0,6000
22188878,F,Scottish,Tin,1,A,C Scotland,9,47,4,0,1
22200010,F,South East,Silver,23,C,S & S East,6,66,5,0,1000
22204598,F,Midlands,Silver,32,D,East,11,47,5,1,4000
22208968,U,South East,Silver,3,A,London,10,38,12,0,3000
22217452,F,Midlands,Gold,32,D,East,6,76,13,0,6000
22220852,F,South West,Silver,6,B,S West,3,49,9,1,1500
22225021,F,South East,Silver,10,B,S & S East,14,44,8,1,3000
22237313,M,Midlands,Gold,14,B,East,5,59,18,0,11000
22245227,F,North,Silver,24,C,Yorkshire,11,62,5,0,1000
22247122,F,South East,Tin,25,C,London,12,49,7,0,1
22262296,F,Scottish,Tin,52,F,C Scotland,2,46,5,0,1
22263861,F,Midlands,Tin,43,E,Wales & West,9,41,9,1,1
22273484,U,Midlands,Gold,32,D,Midlands,9,48,6,0,1600001
22277978,F,,Gold,18,C,,11,,1,0,12000
22280022,F,North,Tin,44,E,N West,5,35,4,0,1
22281355,F,North,Tin,19,C,N East,12,53,11,1,1
22295348,U,Midlands,Platinum,53,F,Midlands,9,43,5,0,26000
22305890,F,Midlands,Tin,53,F,Midlands,14,35,7,1,1
22311858,F,Scottish,Tin,17,C,C Scotland,10,49,4,1,1
22312919,U,North,Silver,1,A,N East,10,69,9,0,4900
22326286,M,South East,Tin,32,D,S & S East,8,47,5,0,1
22337547,M,Midlands,Silver,12,B,East,1,55,2,0,3000
22339647,U,South East,Silver,16,C,London,10,,7,0,455334
22346899,F,Scottish,Platinum,16,C,C Scotland,14,69,6,0,31800
22347569,U,South East,Tin,29,D,London,9,57,5,0,1
22348271,M,North,Gold,34,D,Yorkshire,7,53,8,0,9000
22354549,F,North,Platinum,51,F,N East,13,69,12,0,518752
22355324,F,Midlands,Silver,8,B,Midlands,4,74,8,0,100001
22358234,F,South East,Gold,30,D,S & S East,4,66,2,0,6000
22360263,F,South East,Gold,28,D,London,11,46,1,0,6000
22367330,,South East,Tin,19,C,London,8,61,8,0,1
22369112,U,South East,Tin,38,E,London,8,44,7,0,1
22370234,F,North,Gold,28,D,Yorkshire,8,,2,0,6000
22380663,F,South East,Silver,1,A,London,8,57,4,0,1500
22387129,U,Midlands,Gold,16,C,Midlands,9,43,3,0,810764
22392009,F,South East,Silver,26,C,London,12,38,4,0,5000
22394265,F,South East,Silver,52,F,London,7,40,1,0,600
22394303,F,South East,Tin,16,C,S & S East,9,68,12,0,1
22395679,U,South East,Silver,49,F,S & S East,1,60,15,0,2500
22397094,F,Scottish,Platinum,13,B,C Scotland,5,69,16,0,2515867
22397140,M,South East,Tin,50,F,London,12,33,5,0,1
22399895,F,North,Silver,27,D,N East,13,38,5,0,3000
22401113,U,South East,Silver,40,E,London,5,41,5,0,2000
22406239,U,South East,Silver,4,A,London,6,54,5,0,4000
22412360,F,Midlands,Silver,52,F,Midlands,6,45,4,0,1000
22415157,U,Midlands,Tin,15,B,Wales & West,8,,5,0,1
22427635,,South East,Silver,28,D,London,,70,5,0,203588
22429166,F,North,Tin,38,E,N West,11,33,5,1,1
22442588,F,North,Silver,10,B,N West,6,64,1,0,2000
22444335,M,South East,Tin,27,D,London,,,5,1,1
22452176,F,Scottish,Tin,52,F,Border,11,34,4,1,1
22462988,F,South East,Silver,8,B,London,6,50,1,0,250
22468927,F,North,Tin,17,C,N West,13,53,5,1,1
22473327,,Midlands,Tin,2,A,Wales & West,7,54,5,0,1
22484094,,Midlands,Silver,27,D,Midlands,9,52,6,0,3500
22495533,,Midlands,Gold,8,B,Midlands,9,55,8,0,8200
22508678,F,South East,Tin,27,D,S & S East,11,36,5,1,1
22513213,F,South East,Tin,52,F,London,11,39,8,1,1
22516107,M,North,Tin,32,D,N West,10,51,4,0,1
22527834,F,North,Gold,53,F,Yorkshire,11,60,9,1,9000
22533192,F,South East,Gold,37,E,London,14,40,8,1,80702
22533206,U,South East,Gold,5,B,London,7,52,1,0,6000
22542949,F,South East,Gold,52,F,London,11,36,5,1,6000
22554564,M,North,Gold,37,E,N West,12,76,7,0,902667
22574263,U,South East,Tin,4,A,London,7,60,8,0,1
22575162,F,Midlands,Silver,12,B,East,9,61,18,0,5000
22580859,F,North,Silver,4,A,Yorkshire,4,40,8,0,3050
22585834,,North,Gold,10,B,N West,4,52,6,0,6000
22589163,F,Midlands,Gold,19,C,Midlands,14,58,3,0,5500
22607838,F,South East,Tin,21,C,London,4,31,5,1,1
22619208,F,Midlands,Tin,53,F,Midlands,6,51,5,1,1
22629661,M,North,Tin,8,B,Yorkshire,9,60,9,0,1
22652736,M,North,Tin,6,B,N West,10,68,8,0,1
22656138,F,South East,Tin,41,E,S & S East,9,46,8,1,1
22665412,F,North,Tin,25,C,N East,10,,4,0,1
22673261,F,Midlands,Silver,8,B,Wales & West,8,76,5,0,3000
22680802,M,,Gold,51,F,,10,70,1,1,12000
22681396,U,South East,Gold,44,E,London,13,,5,0,6000
22697748,F,Midlands,Platinum,17,C,Wales & West,8,53,3,0,2036239
22700463,F,North,Tin,37,E,Yorkshire,15,55,4,0,1
22707549,F,Midlands,Silver,32,D,Wales & West,13,69,12,0,2500
22718958,F,Midlands,Tin,19,C,Wales & West,10,47,5,1,1
22720278,F,North,Silver,34,D,N West,9,51,2,0,1000
22725938,,,Silver,27,D,,8,50,9,0,1000
22728899,M,Midlands,Platinum,14,B,Midlands,6,39,16,0,22000
22729445,M,Midlands,Silver,2,A,East,8,58,1,0,3000
22731857,F,Midlands,Silver,51,F,East,21,59,1,1,4000
22732888,M,Scottish,Silver,10,B,N Scot,6,28,8,0,720
22738215,F,Midlands,Gold,12,B,East,6,,7,0,880384
22747966,F,South East,Silver,44,E,S & S East,5,58,6,0,5000
22764372,F,South East,Silver,12,B,London,7,76,6,0,4000
22776753,F,North,Gold,22,C,N West,12,55,1,0,6000
22793429,F,North,Silver,47,F,N East,13,46,8,1,3000
22798099,M,North,Tin,25,C,Yorkshire,4,29,4,0,1
22803432,U,Midlands,Tin,12,B,Midlands,22,36,4,1,1
22806822,M,Midlands,Tin,44,E,East,5,47,8,0,1
22810250,U,South East,Tin,48,F,S & S East,10,49,8,0,1
22812083,F,Scottish,Silver,32,D,Border,7,39,11,0,120
22819487,F,Midlands,Silver,24,C,Wales & West,7,50,8,0,3000
22820507,U,Midlands,Silver,,,Ulster,6,65,10,0,3000
22841261,M,North,Gold,24,C,N West,11,68,2,0,6000
22848118,F,South West,Tin,27,D,S West,6,55,8,1,1
22854428,F,South West,Silver,52,F,S West,10,75,16,0,4800
22856609,F,Midlands,Gold,27,D,East,11,78,8,0,13800
22863036,F,South East,Tin,52,F,London,20,48,4,1,1
22868607,F,South East,Silver,13,B,S & S East,10,69,12,1,3000
22895213,,North,Silver,2,A,N East,8,74,25,0,132669
22901841,F,South East,Tin,52,F,S & S East,7,48,5,0,1
22914900,U,North,Silver,47,F,N West,9,53,11,0,4000
22924167,F,South East,Gold,14,B,S & S East,5,50,8,0,9000
22926747,F,South East,Tin,18,C,London,5,47,8,0,1
22929827,F,South East,Tin,26,C,London,13,36,5,1,1
22944230,U,South East,Silver,26,C,London,12,52,1,0,420
22956689,M,South East,Silver,18,C,S & S East,,30,1,0,2000
22958258,F,Midlands,Silver,28,D,East,15,78,5,1,2000
22965106,F,South East,Gold,44,E,London,10,52,11,0,504406
22973494,F,Midlands,Silver,6,B,East,10,56,9,0,600
22981950,F,South East,Silver,50,F,London,15,31,1,1,100
22982892,M,South East,Gold,13,B,S & S East,,72,3,0,6000
22983570,F,South East,Silver,38,E,S & S East,8,57,9,0,50001
22987401,M,North,Tin,35,D,N East,9,50,8,0,1
22989889,F,North,Silver,32,D,N West,9,56,4,0,2074
23011947,F,Midlands,Silver,5,B,Midlands,10,29,8,1,3000
23028890,F,Midlands,Silver,52,F,Wales & West,11,62,8,1,2200
23031921,M,North,Tin,52,F,Yorkshire,8,50,8,1,1
23032472,F,Midlands,Gold,42,E,East,13,60,12,1,6000
23033347,F,Scottish,Gold,2,A,C Scotland,6,79,21,0,12000
23034270,,Midlands,Silver,52,F,East,8,72,8,0,305265
23040254,F,Midlands,Tin,30,D,East,9,79,7,0,1
23043180,,Midlands,Silver,47,F,Midlands,16,35,8,1,10001
23048352,U,South East,Tin,51,F,S & S East,12,49,5,0,1
23050810,F,Midlands,Gold,12,B,Midlands,5,63,11,0,554904
23067152,F,South East,Tin,7,B,London,,37,5,1,1
23071508,M,South East,Tin,21,C,London,11,,,0,1
23073128,M,South West,Silver,46,F,S West,10,42,4,1,3400
23079207,F,,Tin,4,A,,6,73,7,0,1
23082054,F,North,Silver,34,D,Yorkshire,2,67,1,0,600
23082666,M,North,Silver,10,B,N East,12,69,21,0,3000
23105593,F,Midlands,Silver,53,F,Midlands,9,30,11,0,750
23106417,F,South East,Gold,37,E,S & S East,10,51,1,0,15000
23114657,F,South East,Silver,8,B,S & S East,17,41,5,1,2
23117885,F,South East,Tin,26,C,London,8,49,10,0,1
23123745,F,South East,Silver,30,D,S & S East,15,67,2,1,5000
23156562,M,South East,Silver,19,C,S & S East,7,62,16,0,3000
23161256,M,North,Silver,10,B,Yorkshire,7,73,2,0,25
23167793,F,South East,Tin,19,C,S & S East,7,43,5,0,1
23176172,F,,Tin,32,D,,9,61,6,0,1
23183934,F,,Gold,10,B,,9,72,2,0,6000
23184167,F,Midlands,Gold,22,C,Midlands,3,78,25,0,610532
23202831,F,Midlands,Silver,35,D,East,7,69,21,0,3000
23203463,M,South West,Gold,49,F,S West,11,76,8,0,1787084
23204923,F,North,Silver,30,D,N West,3,61,9,0,500
23208619,M,South East,Gold,52,F,London,12,63,10,0,9000
23212101,F,Scottish,Gold,47,F,C Scotland,3,68,8,1,12000
23224231,F,South East,Silver,28,D,London,7,62,10,0,769
23226536,M,North,Silver,31,D,N West,10,48,1,0,480
23236183,F,South East,Silver,28,D,London,8,51,6,0,1000
23236639,M,South East,Gold,42,E,London,8,51,4,0,6000
23238046,F,South East,Gold,51,F,S & S East,12,65,10,0,6000
23240652,F,Midlands,Platinum,45,E,East,6,63,3,1,2050465
23259515,M,South East,Gold,4,A,London,13,,4,1,19500
23266961,U,Midlands,Tin,5,B,Wales & West,14,49,10,0,1
23267194,F,North,Tin,51,F,Yorkshire,10,46,4,0,1
23281820,F,North,Gold,35,D,Yorkshire,10,69,11,0,6000
23299819,F,Scottish,Tin,44,E,N Scot,6,34,5,0,1
23305533,F,North,Silver,3,A,N West,4,63,6,0,1000
23307846,F,North,Tin,44,E,N West,10,54,4,0,1
23315792,F,North,Silver,16,C,N West,6,65,8,0,3500
23316748,F,Midlands,Gold,49,F,East,8,63,6,0,605382
23318147,F,Midlands,Gold,24,C,Wales & West,9,71,3,0,10000
23320281,M,Midlands,Silver,49,F,Midlands,10,,4,0,100
23344326,F,South East,Gold,4,A,London,5,,3,0,12000
23350210,M,North,Tin,8,B,N West,9,65,8,0,1
23354828,F,South East,Platinum,30,D,S & S East,8,75,13,0,33500
23362006,M,Scottish,Silver,22,C,C Scotland,8,41,4,0,100001
23362901,M,South East,Platinum,2,A,London,5,64,1,0,34000
23379472,F,South East,Tin,22,C,London,9,52,4,0,1
23380896,F,Midlands,Gold,19,C,East,9,61,4,0,10050
23392339,F,,Gold,51,F,,6,61,5,0,6000
23393289,,North,Tin,17,C,N West,11,51,4,1,1
23398728,F,Midlands,Silver,9,B,Wales & West,8,65,4,0,3000
23401362,F,South East,Silver,25,C,S & S East,9,48,5,0,600
23404027,F,Midlands,Tin,22,C,Midlands,11,65,6,0,1
23408545,F,South East,Tin,13,B,S & S East,10,52,8,0,1
23422211,F,South East,Silver,8,B,London,8,68,19,0,300877
23430729,F,Midlands,Silver,38,E,Midlands,12,31,9,1,2660
23433752,F,South East,Silver,9,B,London,9,55,5,1,1200
23435542,M,,Silver,14,B,,12,52,5,0,3000
23442980,M,North,Tin,35,D,N West,13,38,8,1,1
23443553,M,Scottish,Silver,52,F,C Scotland,8,44,4,1,2000
23446110,M,North,Silver,49,F,Yorkshire,7,47,9,0,5000
23446609,,Midlands,Gold,25,C,Midlands,8,37,2,0,6000
23453907,F,South East,Silver,18,C,London,5,36,7,1,50
23466294,F,North,Tin,52,F,N East,4,,4,0,1
23473746,U,North,Silver,52,F,Yorkshire,7,45,4,0,1800
23474254,,Scottish,Tin,12,B,C Scotland,7,60,7,0,1
23489758,F,Midlands,Silver,9,B,Midlands,5,77,4,0,5000
23495014,,North,Silver,4,A,Yorkshire,6,48,1,0,3500
23497831,,Midlands,Silver,33,D,East,6,64,6,0,100001
23500352,F,South West,Silver,15,B,S West,,,11,1,1500
23508272,M,Scottish,Gold,42,E,Border,13,60,2,1,6000
23534168,M,Midlands,Tin,24,C,East,17,,4,1,1
23535393,F,South East,Silver,35,D,London,6,65,4,0,5000
23541636,M,South East,Tin,27,D,London,2,60,5,0,1
23544201,F,South East,Silver,14,B,S & S East,,42,5,1,25001
23569441,F,South East,Silver,41,E,London,12,69,5,0,1500
23572531,F,South East,Gold,41,E,S & S East,10,74,2,1,6000
23574143,M,North,Gold,24,C,N West,11,62,5,0,10000
23576049,M,South East,Tin,19,C,London,4,48,8,0,1
23579366,F,South East,Gold,10,B,London,3,36,3,0,605334
23583592,F,South West,Tin,51,F,S West,10,57,5,1,1
23586206,F,South East,Silver,28,D,S & S East,11,62,4,0,5000
23587377,U,South East,Tin,4,A,London,14,47,8,1,1
23590955,F,Midlands,Gold,16,C,Midlands,13,,1,1,643272
23594446,U,South East,Gold,4,A,London,4,78,4,0,6000
23595256,M,North,Gold,51,F,Yorkshire,10,63,9,0,1088425
23595973,M,South East,Gold,10,B,London,10,44,2,0,12000
23609850,F,South East,Gold,32,D,London,8,71,1,0,6000
23618671,F,Midlands,Silver,35,D,East,8,53,9,0,1500
23631465,F,Midlands,Gold,35,D,Midlands,7,64,5,0,6000
23632283,U,Scottish,Silver,52,F,C Scotland,16,54,9,0,500
23636874,,South East,Gold,27,D,London,10,53,7,0,1105335
23642211,F,South East,Platinum,3,A,London,16,76,9,1,2066494
23643269,F,North,Tin,52,F,N West,12,49,5,0,1
23645784,F,Scottish,Gold,18,C,N Scot,10,71,6,0,16000
23646241,F,Midlands,Gold,6,B,Wales & West,12,79,2,0,6000
23647051,M,Midlands,Tin,28,D,Midlands,12,40,8,0,1
23654996,F,Scottish,Gold,47,F,C Scotland,8,69,2,1,6000
23659904,F,Midlands,Gold,28,D,East,16,61,3,1,1933072
23660015,F,Scottish,Tin,52,F,N Scot,5,37,4,0,1
23665491,F,South East,Tin,51,F,S & S East,10,44,4,1,1
23666331,M,North,Gold,52,F,Yorkshire,3,61,2,0,6000
23671378,F,Midlands,Silver,34,D,East,11,58,1,0,600
23682558,F,Midlands,Tin,50,F,East,6,29,,1,1
23686154,M,North,Tin,52,F,N West,8,37,4,0,1
23687630,U,South East,Gold,12,B,London,7,63,4,0,1404815
23695552,F,South East,Silver,20,C,London,3,77,19,0,3000
23706848,F,Midlands,Silver,47,F,Wales & West,9,32,4,1,5484
23710411,F,Midlands,Silver,24,C,Midlands,5,44,7,0,4000
23713887,,North,Silver,10,B,N West,5,70,9,0,3000
23717009,F,South East,Gold,14,B,London,19,47,8,1,9200
23721480,M,Midlands,Gold,49,F,Midlands,14,50,1,0,6000
23729406,U,South East,Tin,50,F,S & S East,12,46,4,0,1
23730110,U,Scottish,Gold,53,F,C Scotland,10,45,2,0,12000
23732806,,Midlands,Gold,49,F,Wales & West,7,63,1,0,6000
23737948,F,North,Tin,8,B,N West,21,41,4,1,1
23741910,F,North,Silver,44,E,N East,9,58,7,0,120001
23743719,F,South East,Gold,19,C,S & S East,10,65,31,0,800001
23757914,M,South East,Silver,1,A,London,11,48,9,0,3000
23769289,U,Scottish,Silver,12,B,N Scot,5,60,1,0,1200
23771194,F,South East,Tin,3,A,London,8,52,5,0,1
23773642,M,South East,Gold,31,D,London,11,73,12,1,6000
23773847,F,South West,Tin,23,C,S West,6,53,10,1,1
23780835,F,Scottish,Tin,27,D,Border,15,37,8,1,1
23787228,F,South East,Silver,12,B,London,7,47,5,0,1500
23793538,F,South East,Gold,18,C,London,6,76,16,0,6500
23804181,F,South East,Tin,12,B,London,12,41,9,1,1
23804661,F,Scottish,Tin,52,F,C Scotland,10,35,4,0,1
23818638,M,Midlands,Tin,47,F,Midlands,22,47,5,1,1
23830425,U,North,Gold,16,C,N West,6,52,11,0,6120
23839864,F,Midlands,Silver,19,C,Midlands,6,75,31,0,1500
23839872,F,South East,Gold,41,E,London,14,63,3,1,18000
23853883,M,South West,Tin,15,B,S West,9,52,8,0,1
23864206,,Midlands,Silver,52,F,Wales & West,12,69,1,0,100
23870974,F,South East,Tin,4,A,London,5,38,6,0,1
23875364,M,Midlands,Silver,52,F,Midlands,8,58,9,1,1000
23886005,F,Midlands,Tin,38,E,East,12,39,6,1,1
23886188,F,South West,Silver,11,B,S West,10,71,11,0,3000
23893990,M,South East,Tin,23,C,S & S East,11,44,4,1,1
23897600,F,South East,Silver,37,E,London,11,40,9,0,2
23898364,F,North,Silver,12,B,N West,5,67,13,0,2500
23898429,,North,Gold,45,E,Yorkshire,9,54,2,0,7000
23901462,F,South East,Silver,14,B,London,11,50,8,0,7002
23903856,F,South East,Silver,1,A,London,4,35,8,1,3000
23909234,,Midlands,Silver,25,C,Midlands,7,64,8,0,1800
23911549,M,North,Silver,34,D,N West,9,57,3,0,3000
23918284,,South East,Silver,41,E,London,11,74,5,0,3000
23919809,F,Scottish,Silver,52,F,C Scotland,8,74,9,0,600
23931701,M,South East,Silver,7,B,London,12,65,5,0,1500
23933372,F,South East,Silver,9,B,London,7,68,5,0,2000
23937114,U,North,Tin,53,F,N West,8,36,5,0,1
23939389,F,Midlands,Gold,19,C,East,9,38,1,0,6000
23944854,,South West,Gold,30,D,S West,13,51,8,0,169376
23946512,F,Midlands,Tin,35,D,Midlands,7,37,5,0,1
23961201,,Midlands,Silver,19,C,Wales & West,7,51,8,0,488425
